pop,sex,family,l_1,w_1,a_1,bod_1,l_4,w_4,a_4,bod_4,l_7,w_7,a_7,bod_7,l_10,w_10,a_10,bod_10,l_13,w_13,a_13,bod_13
TdelFuego,f,178,1.4587128987,1.0758020745,1.0098633592,22.1230431152,4.5483985902,3.6625897897,5.9191707904,126.9671158218,8.8267294946,7.6640799666,15.4898281449,381.1832440816,16.3658478029,14.3422525449,39.6950457044,1131.8056034205,25.283834285,21.4010168444,76.6676586356,2450.7414041155
TdelFuego,f,179,1.1542572776,0.5342077474,0.4278732083,10.9456705693,3.5968580422,1.8541720305,2.564570976,52.7606404939,7.2064088517,4.7177615589,8.39338285,190.9307937825,13.6047258821,8.9281005471,20.9102263364,536.6955940195,21.4660942756,15.7173774532,46.2164285176,1354.1741588798
TdelFuego,f,179,1.6230973097,0.9433381552,0.8894821003,19.4059300902,5.3681311563,3.345609236,6.0712349032,132.7429183285,10.2701989909,6.8725631535,16.0703010072,395.0881808947,18.9199562466,12.5778266,40.4366318028,1157.5485052152,28.942101369,21.5196488312,85.6943557864,2792.5724608121
TdelFuego,f,180,1.311357893,1.0407902668,0.7638019668,16.6529744118,3.9743732248,3.3663449458,4.3062233901,90.78110989,7.7400275911,6.6639597316,11.3249462981,267.4247394578,14.5215322482,12.3867094613,29.9774154782,815.61902295,22.7388800164,19.4920161184,61.4793863288,1891.0073459854
TdelFuego,f,180,1.3816576711,1.7128260326,1.3844696733,28.5570486826,4.1951075996,5.1068962542,6.9775993232,154.7833315704,8.1390572474,9.8142164789,18.3289025561,459.945236124,15.3658977644,17.8007180256,47.7562757731,1406.0351307055,24.1579632792,28.991068237,97.3614709512,3243.972865872
TdelFuego,f,181,1.3170684927,1.0183739913,0.780932159,16.9532667455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,f,181,2.026911215,1.6215111308,1.9786095148,40.1633813257,5.6795463112,4.6724757508,9.7991886152,227.123247384,10.5886035195,8.3551694545,23.5804621003,617.8626043768,19.0959948612,15.6934102734,58.6906033525,1787.7484485493,29.0142252726,23.2434156972,109.7279353304,3731.9392081795
TdelFuego,f,181,1.2164018854,0.7917866859,0.5150130723,13.3907285831,3.8943612572,2.9253706452,3.2176003352,65.361872666,7.7695821445,6.4464093158,9.2064670531,210.9809178287,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,F,182,1.416083077,1.2360710858,1.0525731463,21.8178776625,4.2106760942,3.4355746747,5.1514319548,110.2403395066,8.0949211756,6.6375556392,13.6526405818,330.7098823511,14.9529729069,11.988597693,32.9742003674,911.4225559617,23.2890422772,19.2597704728,66.0317738548,2056.1051363316
TdelFuego,F,182,1.1435572189,0.7811839728,0.5304977783,13.1501752302,3.7167805693,2.773104586,3.4647491559,72.6739888948,7.6209161403,6.4343744469,10.5247643969,243.0289744877,14.4369495053,12.0430971417,27.8591051282,749.8395565938,22.8970716244,19.0436483766,56.2701225012,1705.8136612485
TdelFuego,F,183,1.4807048613,1.3500680807,1.2392737836,25.262934834,4.4012339717,4.0865339189,6.2241932158,135.7092748734,8.4418602201,7.7124635516,16.0223440416,397.1004185223,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,f,183,1.6877291954,1.1965035021,1.1391479639,23.9545978147,4.8706852256,4.0411824582,6.1680271089,135.0716868771,9.2629040004,8.5026806397,17.2380343123,428.432820705,16.9448497472,15.1615688142,44.1244980223,1281.8238117351,25.9587616726,22.4252680296,86.0650410728,2806.7530438076
TdelFuego,f,184,1.326549411,1.2457389757,0.9682558589,20.2881278077,3.9191578737,3.6760874194,5.1527219218,109.5768567753,7.7159022073,7.6575123395,13.2265822777,317.3441174164,14.3477509299,14.0839796687,35.7570348386,1003.732373588,22.5196800958,21.4246884076,69.0026875388,2166.0537792495
TdelFuego,f,185,1.6243113822,1.6129930693,1.5996372528,32.1143476311,4.869433002,4.5705471585,7.9921494006,180.0344464891,9.3634146595,8.5122515471,20.2893347852,518.2826211507,17.2257628362,16.5039436149,52.309207364,1566.2185280735,26.5232621376,24.535492,101.2562958296,3394.5544397733
TdelFuego,f,185,1.5529474187,0.9334479374,0.8415328672,18.5496399835,4.4589313602,3.0264287616,4.5169955074,96.9386230184,8.5594554009,6.2498221153,11.7664696896,277.670480135,15.793252944,12.4478294816,32.5889610066,898.0612476513,24.6841291682,21.0441272634,67.419475208,2106.8445526273
TdelFuego,f,185,1.4397961782,0.9337951043,0.6985912747,16.5516544146,4.2047198084,2.5126352639,3.371816521,68.7004835284,8.2403007631,5.7438529039,9.1811624824,210.3285370709,15.4206390026,11.093215557,25.1550954952,665.0647234145,23.7405058994,17.6748622284,52.8211733768,1584.1587805217
TdelFuego,f,186,1.304868549,1.1048580129,0.8756875116,18.6287621147,4.020292651,2.9478054359,4.3627383637,92.739411045,7.8100654859,6.2878761969,11.5452343682,270.9349779898,14.385709694,11.5415050559,29.27566782,796.2378588795,22.7217299484,20.3430259746,65.3966659616,2031.8641886579
TdelFuego,f,186,1.1587424033,0.9732428264,0.6278182314,14.8088239924,3.9128439696,3.3717795389,4.2940606759,91.8536106103,7.7380101314,6.9356636333,12.1328346302,287.5487075389,14.7195133919,12.9543484643,30.7910572922,840.5226960144,23.1243133734,20.3182297498,62.662284718,1933.7029578419
TdelFuego,f,186,1.1327524313,0.7070286905,0.6124271646,15.0553577935,3.3657072701,2.6411951122,3.6299375099,74.3439174851,6.7989473279,5.4544526354,10.0029837629,231.67007825,12.9637762208,10.7813539287,25.7213839509,682.4973842563,20.4218967984,16.6580493422,51.5201501616,1538.6298484635
TdelFuego,f,187,1.3137097555,1.1614534985,0.8502319148,18.1762940756,3.8343680191,3.9118005056,4.6615258917,98.8908379244,7.6309118821,7.6733044043,13.1985862495,318.2067057078,14.2496425341,13.7500752167,34.660597115,966.0292953322,22.4781604352,21.009694761,66.8004628288,2084.1879018536
TdelFuego,f,187,1.015919273,1.1437574105,0.6630970648,15.4173364783,3.4500658025,3.1451818647,3.6697315104,77.1876528583,7.0147740248,6.7400181434,10.1132822184,232.2238889941,13.2056890706,11.92931696,25.039200629,662.4176636106,21.0715274744,19.3188194008,51.6292370756,1542.4395130579
TdelFuego,f,188,1.4602486214,0.9065117191,0.7665983544,16.7019391074,4.385416063,3.4248950117,4.5906468923,97.9457849537,8.5886764696,6.8514082516,12.41704373,294.4414223766,15.8022822843,13.1550975111,31.606,870.3341819171,24.6883001008,20.3632693708,62.8071146288,1937.8658386905
TdelFuego,f,188,1.3310660768,1.0270806628,0.7895937856,17.6288616865,4.2060760751,3.2850802574,4.4416840189,95.2161474088,8.3415705208,6.7799398449,10.9833404043,256.7356610312,15.7293325161,13.6582821372,30.916193198,844.508496964,24.3895053886,20.9606037534,60.6812324516,1862.2813913357
TdelFuego,f,188,1.2979866834,1.1423312677,0.8484254378,19.202770061,4.1013043382,3.552043464,4.5882968504,95.8507878042,8.0809225066,7.3263976609,12.7727542344,305.7374377701,15.0446950116,12.5984637572,32.7333382216,903.6631669528,23.4756399592,20.0143217054,64.1110859444,1987.2710821738
TdelFuego,f,189,1.6163543297,1.3128329041,1.2518369891,25.4974680388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,f,189,1.5562644779,0.9456649102,0.9260145359,20.0622411422,4.5242333757,2.8305262175,4.6490458536,99.2867742812,8.967400514,6.9232845627,13.9879888439,336.6974563313,16.6164481382,13.2252736349,36.0976686365,1013.9117593786,25.8398559844,21.4090463898,74.64319386,2375.0325899542
TdelFuego,f,190,1.5094103696,1.2671148238,1.0984058505,22.6564040052,4.3909235179,3.5556613574,5.1539765927,110.2997750797,8.4023978918,6.9009068607,13.0541717369,314.245521314,15.4621053521,11.8119884969,31.5303233236,865.0611468971,24.1360256558,19.4825133808,64.2659859172,1991.81706568
TdelFuego,f,190,1.587288302,1.2783924887,1.2471839822,25.9662232695,4.7744383275,3.9444326957,6.3340767266,139.081015252,9.1337880222,8.0273734328,16.6845041039,412.5754172289,16.5669768519,14.8616936,43.5487734911,1262.2965169372,25.6643441936,23.6063376528,87.8264297672,2874.2838612263
TdelFuego,f,191,1.2475899437,1.1326253728,0.7271444532,16.0131490281,4.0385264091,3.1496605443,3.8463553442,81.1095270318,7.9872837923,6.2761709723,10.8912449229,253.5022849362,14.7224367833,12.4741126562,29.020415477,788.1836185373,22.8309838054,19.7962366286,57.4713032076,1746.385254162
TdelFuego,f,191,1.0489913032,0.8776103611,0.4302660434,11.474734217,3.4758639351,3.1646235622,3.162167963,66.7315164941,7.0337106496,6.6185993751,10.2098198554,236.3103467071,13.0412822457,13.0716167769,27.1956850157,727.2738643392,20.543247709,20.186777347,53.2906889544,1599.5951902566
TdelFuego,f,191,1.1134830505,0.9670538896,0.5897470563,14.6651591579,3.6591176369,2.5328044993,2.8125212083,56.7178318228,7.333072533,5.3119136989,7.3677145187,164.423791024,14.0170232493,10.476130316,20.2935602428,518.4075973473,22.1296453724,17.8179721838,44.4656066512,1295.4357191446
TdelFuego,f,192,1.3993216535,1.1148052232,0.8821935342,18.7446764755,4.4401338924,4.4694099623,6.0417513439,131.3218076497,8.4485716893,8.230827192,15.5129364491,382.674342991,15.514351439,14.6527903829,39.1790342396,1114.6327352816,23.9529877298,21.3924202098,71.4126911012,2253.8842495145
TdelFuego,f,192,1.5967920601,1.143649753,1.1279672908,23.7478430238,4.8487501337,3.1429453901,5.2100334233,112.3058960246,9.4809845864,6.8400722465,14.159040219,341.4394516759,17.210686863,13.8455943296,37.0575139777,1045.4343367921,26.427018656,20.7473341536,71.7636087688,2267.9781266133
TdelFuego,f,193,1.5696298703,1.0598858249,1.003169943,20.9195058824,4.4344515203,3.5775250675,5.1348508367,109.8531710721,8.4178117266,7.137178952,13.6076144532,329.4667381322,15.4915982007,13.0892186124,34.0934478694,947.6106269156,24.0228762436,21.2270195042,67.405758696,2106.3421062625
TdelFuego,f,193,1.5335031327,0.958847562,0.8661068567,18.9877525686,4.5560886003,3.7092497997,4.9251166436,105.6631171895,8.7563990953,6.958494531,12.4532096121,294.6165891089,16.0575488075,13.7860049793,34.9636675442,976.8616931764,24.5824937408,21.0413510128,68.0447934964,2130.8599715482
TdelFuego,f,194,1.4478260424,1.2521570773,1.1342641333,23.3157708619,4.5443769516,3.4383044455,5.510916652,118.6844817702,8.8379086123,7.0529482136,15.0258455118,368.95738661,16.3645321883,13.663398153,40.0662540378,1144.184084778,25.241305524,22.7741096158,83.08529937,2691.9458028632
TdelFuego,f,194,1.5149939971,1.0439527279,0.9289275658,20.1147168953,4.5890159979,4.047250504,5.9525789237,129.8966072297,8.8359841203,7.1716418401,14.4694653169,350.070902053,16.2450682691,13.9470239595,38.1958195622,1083.0063625345,25.1678371322,20.5900132428,72.8426037488,2308.0036217329
TdelFuego,f,195,1.3733132103,0.9403629564,0.7377792423,16.1983756411,4.1743916964,3.3897887665,4.373995302,92.9955419499,8.1172820484,6.7417699501,12.0166866561,283.6096575565,15.2317869509,12.6263116263,32.1912620107,889.0990301792,23.7506821062,19.0556154826,63.1327206792,1949.6475593794
TdelFuego,f,195,1.5286165626,1.3997520102,1.2872303153,26.7180690984,4.5022681208,4.3966056239,6.9335759379,154.4313277049,8.566715171,8.9388300531,17.8468228039,447.6952729659,16.0381149104,17.5155432287,47.9726230754,1411.4412651029,24.7296221866,25.7117525388,88.790173204,2910.1930721385
TdelFuego,f,195,1.7848187581,1.4414478198,1.6039575706,33.3513485217,5.1257020184,4.7980113019,8.272970478,184.8692489542,9.5694367183,8.5432117058,21.0591356292,542.8955756499,17.0854697453,15.6912983396,52.3673842282,1565.1348573961,26.3406111086,22.9878561296,98.2454793192,3278.5871781566
TdelFuego,f,196,1.3229037599,0.8280081786,0.5870536942,13.6046930591,4.0334030744,2.7399604365,3.3342466172,69.1755572034,7.8093914789,5.7035972489,9.6020460697,221.99091477,14.5311111188,9.8359653444,23.4091572102,611.7603728638,22.8662795942,16.3862755606,47.5187165272,1398.8796103988
TdelFuego,f,196,1.8603874719,1.2622589765,1.4453784459,29.7182976702,5.1733957865,4.3752115342,7.8052974917,175.3406692738,9.7469975251,8.2369910302,20.1026431285,511.8882768628,17.5792869735,16.7770293947,53.1262121639,1592.7767499976,27.0492869166,25.9209751384,103.8473786152,3499.21715689
TdelFuego,f,197,1.8516085331,1.6248416522,1.7870716967,35.7717770716,5.3555468679,4.3715773145,8.2610810291,186.071077193,10.1127927405,8.5217542556,21.4421199578,555.2094122656,18.3783977894,16.1764219208,53.9802670709,1621.7522644325,28.1163255106,25.0944577706,103.9036623548,3500.2689374153
TdelFuego,f,197,1.5265412326,0.7887510066,0.7318557706,16.6138369873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,f,198,1.4581292105,1.0879989809,0.9433299869,19.8391957259,4.3662119271,3.7529785224,5.3451064869,115.4763925101,8.4159852844,6.9995652858,13.8636907866,334.0795886298,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,f,198,1.5448464738,1.3429346332,1.2071302542,25.2175460522,4.6828939855,4.4370896495,6.5450410032,144.9235313255,8.9298500732,8.7113409911,16.9797732619,422.7259909518,16.2517741175,14.9464645206,41.8193015096,1201.9168785064,25.0184283562,23.3120034522,81.0821600096,2615.9383439523
TdelFuego,f,198,1.3056432538,1.0181925028,0.7887384192,18.1395182523,4.2077723037,3.9362392084,5.1301216427,108.3572472161,8.1901063258,8.1238055722,14.0945535098,342.1234727688,15.0916213815,14.7500059017,36.2495539107,1017.9159521323,23.5930284188,22.7015292896,72.367174186,2290.3543244744
TdelFuego,f,199,1.3040911111,0.8679133267,0.6468156459,14.624789229,4.2245380233,3.0832989165,3.9649312835,83.7588810703,8.3760484853,7.0335288879,13.3093985617,318.8020760182,15.5254274408,12.6000752295,31.7885023618,876.179070584,24.1155400762,20.8451406012,68.0690707056,2129.5704619538
TdelFuego,f,199,1.218330717,0.748117692,0.6162646695,14.6103594079,3.640334749,2.5927135836,3.2297288658,68.1955925526,7.1619556743,5.0122986091,8.8707651636,201.5903904455,13.3105618061,9.6446369241,22.8679422986,594.4795267685,21.1527023144,16.3020460142,51.4817834,1536.2531134814
TdelFuego,f,199,1.1234503984,1.0675882116,0.6895022953,16.3928069616,3.7901627143,3.5365886947,4.1391380049,85.6676806959,7.6753922985,6.7466758878,10.5126564822,245.059772798,14.5987667189,13.0600707041,30.4231867778,829.7661272087,22.8858719148,19.2908412178,57.6039397,1753.2240880958
TdelFuego,f,200,1.4422316873,1.0452359083,0.8030231163,17.3417210462,4.4159138037,3.3251365487,4.2271691662,88.9913122578,8.3113964105,6.8687618363,11.001216625,258.7907573554,15.3656672501,13.243555016,29.2047253574,791.185452806,23.7778626142,19.551416284,54.6320065624,1646.8130179097
TdelFuego,f,200,1.3409053563,1.4060591436,1.0663622007,22.6135955788,3.8970913068,4.2206218212,5.3695797212,116.0522738626,8.0076399033,7.98491084,14.1685133366,341.7023666035,14.8873632299,15.3825503064,38.9035611248,1106.4678697355,23.0871117824,22.7256153402,75.0311989172,2389.5146625673
TdelFuego,f,201,1.3013446754,0.7723435748,0.5007018413,12.1512799551,3.9056143545,3.3295783397,3.5198630968,73.8834945504,7.7989627334,6.2356084136,8.9670752801,203.297031074,14.4433485692,12.2975707832,25.4594994152,677.1720260034,22.790924328,19.9089199134,53.7410172144,1614.3794499954
TdelFuego,f,201,1.5617069697,1.4690756361,1.2675404401,26.3479944757,4.5637449277,4.7310880939,6.9923428895,155.8773545286,8.673878198,8.8268411736,17.9623824628,451.0395276613,16.1212133981,15.7728117458,45.8931687435,1340.0639272383,24.8424997776,23.706624187,87.2069997576,2849.3676547429
TdelFuego,f,201,1.4471731176,1.1447256622,0.97383118,21.4658375952,4.3180655143,3.3671639604,4.9262171812,103.6233544573,8.3391812758,6.7728064056,13.1631789348,316.419644558,15.500196918,13.6562446616,34.0889855058,947.4659226882,24.0795850492,21.6393670662,68.7030934364,2155.0370031352
TdelFuego,f,202,1.4545693034,1.2108416482,1.0853912578,22.4178077331,4.2763525135,3.5384006249,5.4104109453,117.0140465291,8.589168366,7.3269128932,14.7542721159,358.8493611439,16.0326225519,15.2765429757,42.0826018505,1214.7770614847,25.0317285348,24.4945882232,89.7445149056,2945.807531693
TdelFuego,F,202,1.9162962237,1.4606200046,1.5923431804,32.5485577071,5.4859834772,3.9174898024,7.3385983623,164.4385368355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,f,202,1.2810466026,1.0471392474,0.8170257166,18.6422701649,4.2867214411,4.113388437,5.7974375999,124.0670520293,8.2749072301,7.969900707,15.9300117216,393.6368583201,15.5390608644,14.4780677838,39.8841549064,1138.1091581471,24.2849584708,22.6602034186,78.4244909768,2516.7323978475
TdelFuego,f,203,1.3228755887,0.9431966042,0.8841917866,18.7803002737,4.0090739035,3.1237252377,4.9644085765,106.5755098483,7.6270593113,5.8021000662,12.3310769742,292.1103612524,14.2651230443,11.4224741363,32.0329298993,884.0165199738,22.3920881766,18.355946247,62.8452023856,1939.2434421652
TdelFuego,f,203,1.5243445392,1.1363305451,1.0309150002,21.9648417002,4.417140268,3.9111920202,5.5718197732,121.5317631379,8.5016784231,7.3634028714,14.1455620432,342.7148074692,15.70721663,13.3795819685,35.4567237291,991.0045704674,24.2058507548,19.9836460772,68.8691660784,2160.050308622
TdelFuego,f,203,1.595579592,1.6143627665,1.4923609934,31.1903560157,4.6921060979,4.5959547159,7.3483978167,161.7349757807,9.1753767684,8.6404011961,18.6669165729,472.375959082,16.5347734877,15.0696684396,44.3332626242,1287.9062358491,25.5305081004,23.7813737312,86.9979323188,2842.4891557387
TdelFuego,f,204,1.3316922769,1.0035236756,0.6832170256,15.251549538,4.1443858278,3.4405181957,4.3741973153,93.0001393763,8.1218509503,7.1087786582,12.4685389197,295.839108739,15.102294297,12.2225879819,29.6961980411,809.5343876895,23.4622913348,19.4266220694,60.320067034,1848.2381395285
TdelFuego,f,204,1.3724590029,1.2772106721,1.0935521166,23.1131605504,4.2878724233,4.1508272043,6.0452809579,132.8331750393,8.3424697394,7.4215483792,14.5307823011,353.4368665647,15.5497926347,14.4480555762,40.8004167141,1167.7312145131,24.1608730264,22.789524029,79.953681546,2573.2664409077
TdelFuego,f,204,1.4210114885,1.1062231263,0.9923478288,21.8031926852,4.1561339541,3.9019777646,5.3283449558,112.9897057803,8.1430205194,7.672009176,14.0999347702,342.2728649514,15.0715108961,13.4469183755,34.0353672624,945.7274696087,23.458760673,21.3017912768,69.8707849148,2198.0239458803
TdelFuego,F,205,1.1053709353,0.8789658086,0.5815705174,13.511668007,3.5015193613,2.9095752909,3.2954397038,68.9777135206,6.9765609984,5.8078795624,8.6417033546,194.9803066335,13.2656658435,10.76722481,23.6845250015,622.8322704018,21.1307183638,18.6575601496,49.5196774772,1466.964622054
TdelFuego,f,205,1.8531973426,2.0115060009,2.2729778521,46.1211195353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,f,205,1.375662369,1.3826747687,1.2110122179,25.8452183099,3.7751488982,4.1077639215,5.7902245256,123.8955358659,7.384412008,7.6675086247,14.4791944497,352.8265864329,13.8892845543,13.9708314684,36.2651667676,1018.4278244927,21.8822114114,22.0452974492,69.8631329176,2197.7418275921
TdelFuego,f,206,1.4525839679,1.1620874058,0.9974201327,20.815325139,4.7462351091,3.4117400223,5.0487254901,108.537439529,9.1762001563,6.9969167626,13.1478305513,314.3696163454,16.7275924049,13.5016318652,34.6626908262,968.9969139799,25.8271690996,20.566873152,65.1450554284,2022.701299254
TdelFuego,f,206,1.4466032747,0.8861679655,0.8805766939,19.2464507377,4.5845393813,3.4099669735,5.3384843751,116.0196669368,8.8305925414,7.0171302294,14.6528008494,356.8435261368,16.1495556884,12.8379437495,37.8367850547,1069.1709391146,25.2022692132,19.8851383094,76.0593424428,2426.8421083516
TdelFuego,F,206,1.5033395189,1.1865319796,0.9270175066,20.6165574386,4.4665003853,3.8801338418,5.3955381967,114.5666641557,8.5595270455,7.2431556022,14.151990857,343.718536206,15.6557413907,14.4978705483,38.7737702937,1101.1737546865,24.4462730262,22.4323607638,77.9124117272,2497.4698440928
TdelFuego,F,207,1.4455374146,1.3936630956,1.1435764469,23.4874765131,4.3092898819,4.0010852777,5.6398443901,122.4405720335,8.3908398901,7.5560419246,14.4626257983,350.708121533,15.3812925195,14.9027220872,39.7314403369,1135.9891198631,23.8411565774,23.1354144062,77.4241368272,2476.8926046221
TdelFuego,F,207,1.8425402238,1.1884734987,1.1759586664,24.6372244786,5.2316514797,3.8697254793,6.2050720279,136.6813604557,10.1772156149,8.6802233986,19.3618304156,491.8341025584,18.410777472,16.4277315554,48.5432740377,1431.1267672969,28.0426425886,24.4749726192,94.6351405376,3136.4200595681
TdelFuego,F,207,1.2186841199,1.0330750735,0.8604364429,19.4178378722,4.1934712627,3.3858959253,4.7498380349,99.5548902302,8.4013715789,6.9454498522,12.5084975893,298.5393069397,15.8865529491,13.976699975,36.0965164581,1012.9006524084,24.7410968156,21.542030705,71.136713444,2244.7726147265
TdelFuego,f,208,1.6405819769,0.8603326833,1.0042967653,20.939932054,4.6890434393,3.1853595055,5.5210916645,119.6271650291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,f,208,1.4495181002,0.9963818065,0.9430900177,20.3701384075,4.2720142356,3.0030593478,4.6976693346,101.0898572744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,f,208,1.372941477,1.3675981161,1.0798119651,23.4073519567,4.090504831,4.2706226845,5.8504198476,125.3279975245,7.9877306605,8.2538509461,14.9859124291,367.0024403076,14.8789788099,14.3867768286,36.8961825323,1039.1485713202,23.2758592794,22.6386931364,70.39459565,2217.3492097761
TdelFuego,f,209,1.2645162509,0.9181493963,0.6293511014,14.3255219317,4.1314773296,2.8952407293,3.4813091076,72.3858519653,8.1551907851,6.1804910063,11.5690977631,273.964665624,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,f,209,1.2061049703,0.9420145381,0.6293767277,14.8356267087,3.7575181599,3.8336690959,4.2764136188,90.7788509222,7.4494382481,7.1658252761,11.3223467026,264.180827131,14.1211709456,13.8427966911,30.6240148474,837.097043266,22.2543960052,22.4527013712,65.9933912028,2055.7886328501
TdelFuego,f,210,1.0497807854,0.9016235914,0.646577014,14.6206937569,3.2851255799,2.706400902,3.3620093654,70.4275121719,6.7052626326,5.2544088715,9.0783360131,206.1529897876,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,f,210,1.4277204715,1.0282562296,0.9277107851,20.092795084,4.0772519898,3.5814244889,5.1487004062,111.5655838923,7.7610480015,6.8447042749,13.2427582176,317.7880984005,14.0365704519,12.6982834014,32.9798668217,910.6475326455,NA,NA,NA,NA
TdelFuego,f,210,1.2162514787,0.9937847182,0.7101940932,16.7547742686,4.0280519401,3.5209750931,4.4090661288,91.7665016585,8.097225766,7.4608304092,12.6861666372,303.3759849814,15.2726094333,13.9853754398,34.7435422803,968.7275326469,23.8970253742,21.383140073,67.4731720684,2109.9002086705
TdelFuego,f,211,1.4223349783,1.1607493164,0.928493821,19.5727178167,4.4845958926,4.0260480161,5.6130562077,121.805054947,8.8629030462,8.4291159252,14.978507233,365.1280826051,16.3538512862,15.378241895,39.0069575325,1111.8760275232,25.5760724786,24.8777218568,80.10907188,2578.0135636873
TdelFuego,f,211,1.4212017372,1.075720356,0.9978391168,21.3621110677,4.2299736027,3.0532350551,4.4757439504,95.9945605328,8.3063093698,6.2678731421,11.9454462285,282.4896088484,15.5747734442,11.2021111442,32.1896971132,885.2335718108,24.2824441372,19.1103635246,64.5279957788,2001.3364784569
TdelFuego,f,211,1.3737030543,0.8414056395,0.6355870425,15.4554088135,4.152440222,2.9523539755,4.0867695536,84.4919480528,8.1345147041,5.8910722868,11.6408590955,275.0934874486,14.8206150921,11.3475158207,32.3077151655,889.9765473005,22.9472609644,18.4024498324,62.8282999492,1940.7814550188
TdelFuego,f,212,1.648405248,1.3420791412,1.2527599813,25.5147117185,4.7832643303,4.1247489336,6.447592399,141.8321058734,8.896554492,8.4288857918,16.4451255416,406.5928926099,16.2672341781,15.6180805023,43.6112513921,1266.4272124399,25.1139352176,24.295248848,84.9694233184,2762.6032401476
TdelFuego,f,212,1.1249957938,1.0382187641,0.6743861681,15.6128417884,3.4771781147,3.1814349729,3.6254517029,76.8654709168,7.136413453,6.8090695121,10.5305232636,244.747339604,13.4729745792,12.1130212227,26.488848895,705.3105884581,21.3238017706,19.1496356258,52.3493884748,1566.5851378078
TdelFuego,f,212,1.1126254843,0.8270141647,0.5321223804,13.6809232917,3.5851357823,2.9728647781,3.3362403398,67.9280541537,7.3087026219,6.5090143408,10.7883361316,252.3493845256,13.6573709796,13.9577668206,30.9438604775,846.3370306818,21.4713354262,21.4734166294,61.9329563932,1908.433316673
TdelFuego,f,213,1.0511954652,0.6676933556,0.3252440517,9.2809841723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,f,213,1.772809398,1.5991748676,1.7006035052,34.6579324051,5.2608270307,4.5738221354,8.4143048431,190.7076174253,10.0666092811,8.3859659569,21.0506713492,539.989760909,18.3116766905,15.0015716639,52.3614843473,1565.9684339472,28.0856654746,22.6554694484,98.6724878436,3295.327187845
TdelFuego,f,214,1.3843503367,1.0667628092,0.8044448634,17.3667673329,4.2333864325,3.4299310012,4.7219552857,99.5969139922,8.3923947237,6.8257570296,12.1198745957,287.1983732936,15.712756301,12.9314349842,32.9664689048,913.089031782,24.4732756136,20.3738686664,66.4867643516,2073.8060972014
TdelFuego,f,215,1.3876054121,1.1166037425,0.842122773,18.0325138303,4.2648473263,2.8192110414,3.7091262426,78.059822845,8.4208102237,6.0717804909,10.6500200091,247.1174636421,15.7874064662,11.2141973988,28.5254973227,772.6027519228,24.5932950346,17.1830626432,55.8603870832,1689.1849476286
TdelFuego,f,215,1.4636088349,1.0802111695,0.8607952274,18.8929232631,4.5000558202,3.7465577917,5.056007934,109.3999184562,8.8667319734,7.3334231153,13.8239682309,333.802662213,16.4425828994,15.3149149565,39.1101907995,1111.3574371149,25.3869119374,24.5236688944,78.1161952584,2504.0153165014
TdelFuego,f,215,1.4113647539,1.2591739968,1.0805552201,23.4210576374,4.2939831821,3.666617968,5.818971434,124.5793096084,8.2314235183,6.4800932145,13.8853955241,336.3246599036,15.0173327277,10.6038427761,32.7016942261,902.6445067206,23.380368705,17.1551449342,65.8926625808,2052.1130826164
TdelFuego,f,217,1.3480506586,1.0216429009,0.880848212,18.7206985918,4.1860810493,3.8146927841,5.556266041,120.4594509233,8.2160522993,7.4838216817,14.2688645655,345.3151763609,14.9241800582,14.2422447003,37.4249778345,1059.5007535454,NA,NA,NA,NA
TdelFuego,f,217,1.5905617845,0.854484621,0.8326862971,18.3923043189,4.9747111167,3.0951273014,5.1875086303,112.4742138326,9.4810256811,6.496903916,14.3230648974,347.6490864448,17.2306353119,12.5588452227,37.2297533031,1049.1490882748,26.473286776,20.940440134,74.9038256516,2383.6499940943
TdelFuego,f,217,1.2536764873,0.929168567,0.7464051138,17.3910929728,3.9710783719,3.3032752045,4.5893259733,95.874317257,8.098121894,6.6091121212,11.2390516264,264.3365630449,15.1001197788,12.3412023455,30.5662378466,834.3138697658,23.4497805212,20.0730962462,63.9276980828,1980.6146332038
